"Date","Cases","New_cases","Deceased","Hospitalized","Recovered","Quarantined","Not_hospitalized","Active","Total","New_Deceased","New_Hospitalized","New_Recovered","New_not_hospitalized","Tests","New_tests","Total_positivity","positivity","avgPositivity","Tweet","avgnewcases","avgnewtests","avgnewhospitalized","avgnewdead","avgmonthlynewdead","weeklydead","biweeklydead","monthlydead"
2020-10-10,5278,55,27,4,4900,1046,347,351,0,0,0,69,-14,618239,5323,0.00853715148995777,0.0103325192560586,0.00553638902579267,"Of 5,323 new tests reported in Champaign County, 55 were positive, or 1%. The seven-day average positivity is 0.6%",48.1428571428571,8695.71428571429,3.14285714285714,0.571428571428571,0.225806451612903,4,7,7
2020-10-11,5288,10,27,4,4946,1080,311,315,0,0,0,46,-36,628514,10275,0.00841349596031274,0.00097323600973236,0.00463429705031058,"Of 10,275 new tests reported in Champaign County, 10 were positive, or 0.1%. The seven-day average positivity is 0.5%",40.7142857142857,8785.42857142857,2.85714285714286,0.571428571428571,0.225806451612903,4,7,7
2020-10-12,5331,43,27,4,4998,1095,302,306,0,0,0,52,-9,634934,6420,0.0083961482610791,0.00669781931464174,0.00472085716587449,"Of 6,420 new tests reported in Champaign County, 43 were positive, or 0.7%. The seven-day average positivity is 0.5%",41.8571428571429,8866.42857142857,3.14285714285714,0.571428571428571,0.225806451612903,4,7,7
2020-10-13,5359,28,27,5,5038,1051,289,294,0,0,1,40,-13,641675,6741,0.00835157984961234,0.00415368639667705,0.00511236553413569,"Of 6,741 new tests reported in Champaign County, 28 were positive, or 0.4%. The seven-day average positivity is 0.5%",41.1428571428571,8047.71428571429,3.57142857142857,0.571428571428571,0.225806451612903,4,6,7
2020-10-14,5424,65,27,5,5080,1002,312,317,0,0,0,42,23,652101,10426,0.0083177299222053,0.00623441396508728,0.0052404740914879,"Of 10,426 new tests reported in Champaign County, 65 were positive, or 0.6%. The seven-day average positivity is 0.5%",45.8571428571429,8750.57142857143,4,0,0.225806451612903,0,5,7
2020-10-15,5505,81,28,5,5113,1052,359,364,0,1,0,33,47,660867,8766,0.00832996654394908,0.00924024640657084,0.00542051614222889,"Of 8,766 new tests reported in Champaign County, 81 were positive, or 0.9%. The seven-day average positivity is 0.5%",45.4285714285714,8380.85714285714,4.42857142857143,0.142857142857143,0.258064516129032,1,5,8
2020-10-16,5554,49,28,5,5174,1137,347,352,0,0,0,61,-12,674651,13784,0.00823240460623345,0.003554846198491,0.00536162630598526,"Of 13,784 new tests reported in Champaign County, 49 were positive, or 0.4%. The seven-day average positivity is 0.5%",47.2857142857143,8819.28571428571,4.57142857142857,0.142857142857143,0.258064516129032,1,5,8
2020-10-17,5603,49,28,5,5235,1151,335,340,0,0,0,61,-12,682978,8327,0.00820377815976503,0.00588447219887114,0.00502015786465654,"Of 8,327 new tests reported in Champaign County, 49 were positive, or 0.6%. The seven-day average positivity is 0.5%",46.4285714285714,9248.42857142857,4.71428571428571,0.142857142857143,0.258064516129032,1,5,8
2020-10-18,5655,52,28,5,5290,1145,332,337,0,0,0,55,-3,690428,7450,0.00819057164541415,0.00697986577181208,0.00592757696159189,"Of 7,450 new tests reported in Champaign County, 52 were positive, or 0.7%. The seven-day average positivity is 0.6%",52.4285714285714,8844.85714285714,4.85714285714286,0.142857142857143,0.258064516129032,1,5,8
2020-10-19,5661,6,28,5,5323,1049,305,310,0,0,0,33,-27,696296,5868,0.00813016303411193,0.00102249488752556,0.00537792118900949,"Of 5,868 new tests reported in Champaign County, 6 were positive, or 0.1%. The seven-day average positivity is 0.5%",47.1428571428571,8766,5,0.142857142857143,0.258064516129032,1,5,8
2020-10-20,5702,41,28,7,5376,997,291,298,0,0,2,53,-14,702106,5810,0.00812128083223901,0.00705679862306368,0.00567589482219391,"Of 5,810 new tests reported in Champaign County, 41 were positive, or 0.7%. The seven-day average positivity is 0.6%",49,8633,5.28571428571429,0.142857142857143,0.258064516129032,1,5,8
2020-10-21,5746,44,28,7,5417,996,294,301,0,0,0,41,3,713766,11660,0.00805025736726042,0.00377358490566038,0.0052217627503446,"Of 11,660 new tests reported in Champaign County, 44 were positive, or 0.4%. The seven-day average positivity is 0.5%",46,8809.28571428571,5.57142857142857,0.142857142857143,0.258064516129032,1,1,8
2020-10-22,5806,60,28,7,5472,1047,299,306,0,0,0,55,5,726192,12426,0.00799513076431577,0.00482858522452921,0.00460773057787983,"Of 12,426 new tests reported in Champaign County, 60 were positive, or 0.5%. The seven-day average positivity is 0.5%",43,9332.14285714286,5.85714285714286,0,0.258064516129032,0,1,8
2020-10-23,5852,46,28,7,5523,1082,294,301,0,0,0,51,-5,736168,9976,0.00794927244868019,0.00461106655974338,0.00484418941105711,"Of 9,976 new tests reported in Champaign County, 46 were positive, or 0.5%. The seven-day average positivity is 0.5%",42.5714285714286,8788.14285714286,6.14285714285714,0,0.258064516129032,0,1,8
2020-10-24,5939,87,28,7,5586,1170,318,325,0,0,0,63,24,745636,9468,0.00796501241892827,0.00918884664131812,0.00536244374221967,"Of 9,468 new tests reported in Champaign County, 87 were positive, or 0.9%. The seven-day average positivity is 0.5%",48,8951.14285714286,6.42857142857143,0,0.258064516129032,0,1,8
2020-10-25,5981,42,28,7,5630,1214,316,323,0,0,0,44,-2,755316,9680,0.00791854005475854,0.00433884297520661,0.005024041425225,"Of 9,680 new tests reported in Champaign County, 42 were positive, or 0.4%. The seven-day average positivity is 0.5%",46.5714285714286,9269.71428571429,6.71428571428571,0,0.258064516129032,0,1,8
2020-10-26,5987,6,28,4,5663,1324,292,296,0,0,-3,33,-24,760502,5186,0.00787243163068605,0.00115696104897802,0.00507740709591004,"Of 5,186 new tests reported in Champaign County, 6 were positive, or 0.1%. The seven-day average positivity is 0.5%",46.5714285714286,9172.28571428571,6.57142857142857,0,0.258064516129032,0,1,8
2020-10-27,6176,189,28,6,5711,1026,431,437,0,0,2,48,139,767226,6724,0.00804977933490262,0.0281082688875669,0.00727886977886978,"Of 6,724 new tests reported in Champaign County, 189 were positive, or 2.8%. The seven-day average positivity is 0.7%",67.7142857142857,9302.85714285714,6.42857142857143,0,0.258064516129032,0,1,8
2020-10-28,6251,75,28,6,5750,1473,467,473,0,0,0,39,36,780756,13530,0.0080063425705342,0.00554323725055432,0.00753843857292133,"Of 13,530 new tests reported in Champaign County, 75 were positive, or 0.6%. The seven-day average positivity is 0.8%",72.1428571428571,9570,6.28571428571429,0,0.258064516129032,0,1,8
2020-10-29,6330,79,28,8,5796,1540,498,506,0,0,2,46,31,790767,10011,0.00800488639510753,0.00789131954849665,0.0081145954316686,"Of 10,011 new tests reported in Champaign County, 79 were positive, or 0.8%. The seven-day average positivity is 0.8%",74.8571428571429,9225,6.42857142857143,0,0.258064516129032,0,0,8
2020-10-30,6398,68,28,7,5869,1713,494,501,0,0,-1,73,-4,802137,11370,0.00797619359286506,0.0059806508355321,0.00827661477360579,"Of 11,370 new tests reported in Champaign County, 68 were positive, or 0.6%. The seven-day average positivity is 0.8%",78,9424.14285714286,6.42857142857143,0,0.225806451612903,0,0,7
2020-10-31,6498,100,28,7,5943,1757,520,527,0,0,0,74,26,802137,0,0.00810086057618586,NA,0.00989363020123538,"Of  new tests reported in Champaign County, 100 were positive, or 0%. The seven-day average positivity is 1%",79.8571428571429,8071.57142857143,6.42857142857143,0,0.193548387096774,0,0,6
2020-11-01,6588,90,28,7,6022,1946,531,538,0,0,0,79,11,817760,15623,0.00805615339463901,0.00576073737438392,0.00972070975594132,"Of 15,623 new tests reported in Champaign County, 90 were positive, or 0.6%. The seven-day average positivity is 1%",86.7142857142857,8920.57142857143,6.42857142857143,0,0.161290322580645,0,0,5
2020-11-02,6618,30,29,6,6068,1762,515,521,0,1,-1,46,-16,826901,9141,0.00800337646223671,0.00328191663931736,0.00950315516799952,"Of 9,141 new tests reported in Champaign County, 30 were positive, or 0.3%. The seven-day average positivity is 1%",90.1428571428571,9485.57142857143,6.71428571428571,0.142857142857143,0.193548387096774,1,1,6
2020-11-03,6789,171,29,6,6151,1565,603,609,0,0,0,83,88,832651,5750,0.00815347606620301,0.0297391304347826,0.00936950706916316,"Of 5,750 new tests reported in Champaign County, 171 were positive, or 3%. The seven-day average positivity is 0.9%",87.5714285714286,9346.42857142857,6.71428571428571,0.142857142857143,0.193548387096774,1,1,6
2020-11-04,6849,60,29,7,6221,1693,592,599,0,0,1,70,-11,845735,13084,0.00809828137655412,0.00458575359217365,0.00920297326828668,"Of 13,084 new tests reported in Champaign County, 60 were positive, or 0.5%. The seven-day average positivity is 0.9%",85.4285714285714,9282.71428571429,6.85714285714286,0.142857142857143,0.193548387096774,1,1,6
2020-11-05,6959,110,29,7,6321,1484,602,609,0,0,0,100,10,854079,8344,0.00814795820995482,0.013183125599233,0.00993492544857215,"Of 8,344 new tests reported in Champaign County, 110 were positive, or 1.3%. The seven-day average positivity is 1%",89.8571428571429,9044.57142857143,6.71428571428571,0.142857142857143,0.193548387096774,1,1,6
2020-11-06,6993,34,31,6,6480,1454,476,482,0,2,-1,159,-126,867824,13745,0.00805808551042608,0.00247362677337214,0.0090581089104389,"Of 13,745 new tests reported in Champaign County, 34 were positive, or 0.2%. The seven-day average positivity is 0.9%",85,9383.85714285714,6.57142857142857,0.428571428571429,0.258064516129032,3,3,8
2020-11-07,7089,96,32,6,6574,1451,477,483,0,1,0,94,1,876867,9043,0.00808446434864124,0.0106159460356077,0.0079084704937776,"Of 9,043 new tests reported in Champaign County, 96 were positive, or 1.1%. The seven-day average positivity is 0.8%",84.4285714285714,10675.7142857143,6.42857142857143,0.571428571428571,0.161290322580645,4,4,5
2020-11-08,7129,40,32,6,6677,1382,414,420,0,0,0,103,-63,887971,11104,0.00802841534239294,0.00360230547550432,0.00770534531626099,"Of 11,104 new tests reported in Champaign County, 40 were positive, or 0.4%. The seven-day average positivity is 0.8%",77.2857142857143,10030.1428571429,6.28571428571429,0.571428571428571,0.161290322580645,4,4,5
2020-11-09,7144,15,37,7,6757,1277,343,350,0,5,1,80,-71,894291,6320,0.00798845118647062,0.00237341772151899,0.0078053123608844,"Of 6,320 new tests reported in Champaign County, 15 were positive, or 0.2%. The seven-day average positivity is 0.8%",75.1428571428571,9627.14285714286,6.42857142857143,1.14285714285714,0.32258064516129,8,9,10
2020-11-10,7449,305,37,7,6884,1212,521,528,0,0,0,127,178,901881,7590,0.00825940451123818,0.0401844532279315,0.00953343926043623,"Of 7,590 new tests reported in Champaign County, 305 were positive, or 4%. The seven-day average positivity is 1%",94.2857142857143,9890,6.57142857142857,1.14285714285714,0.32258064516129,8,9,10
2020-11-11,7558,109,37,7,6970,1310,544,551,0,0,0,86,23,913778,11897,0.00827115557608084,0.00916197360679163,0.0104198815454933,"Of 11,897 new tests reported in Champaign County, 109 were positive, or 0.9%. The seven-day average positivity is 1%",101.285714285714,9720.42857142857,6.57142857142857,1.14285714285714,0.32258064516129,8,9,10
2020-11-12,7715,157,39,6,7033,1166,637,643,0,2,-1,63,93,926845,13067,0.0083239376594792,0.0120149996173567,0.0103894676084985,"Of 13,067 new tests reported in Champaign County, 157 were positive, or 1.2%. The seven-day average positivity is 1%",108,10395.1428571429,6.42857142857143,1.42857142857143,0.387096774193548,10,11,12
2020-11-13,7921,206,39,10,7133,1166,739,749,0,0,4,100,102,938240,11395,0.00844240279672578,0.0180781044317683,0.0131788229947739,"Of 11,395 new tests reported in Champaign County, 206 were positive, or 1.8%. The seven-day average positivity is 1.3%",132.571428571429,10059.4285714286,7,1.14285714285714,0.387096774193548,8,11,12
2020-11-14,8117,196,39,10,7260,1449,808,818,0,0,0,127,69,950228,11988,0.00854216040781791,0.0163496830163497,0.0140128951350172,"Of 11,988 new tests reported in Champaign County, 196 were positive, or 1.6%. The seven-day average positivity is 1.4%",146.857142857143,10480.1428571429,7.57142857142857,1,0.387096774193548,7,11,12
2020-11-15,8184,67,39,12,7373,1348,760,772,0,0,2,113,-48,957624,7396,0.00854615172552066,0.00905895078420768,0.0151465119951761,"Of 7,396 new tests reported in Champaign County, 67 were positive, or 0.9%. The seven-day average positivity is 1.5%",150.714285714286,9950.42857142857,8.42857142857143,1,0.354838709677419,7,11,11
2020-11-16,9114,930,40,10,7565,1345,1499,1509,0,1,-2,192,739,967356,9732,0.00942155731705804,0.0955610357583231,0.0269622938479436,"Of 9,732 new tests reported in Champaign County, 930 were positive, or 9.6%. The seven-day average positivity is 2.7%",281.428571428571,10437.8571428571,8.85714285714286,0.428571428571429,0.387096774193548,3,11,12
2020-11-17,9339,225,41,16,7709,1340,1573,1589,0,1,6,144,74,976815,9459,0.00956066399471753,0.0237868696479543,0.0252221955320682,"Of 9,459 new tests reported in Champaign County, 225 were positive, or 2.4%. The seven-day average positivity is 2.5%",270,10704.8571428571,10.1428571428571,0.571428571428571,0.419354838709677,4,12,13
2020-11-18,9479,140,41,16,8174,1394,1248,1264,0,0,0,465,-325,992534,15719,0.00955030255890478,0.00890641898339589,0.0243917923713749,"Of 15,719 new tests reported in Champaign County, 140 were positive, or 0.9%. The seven-day average positivity is 2.4%",274.428571428571,11250.8571428571,11.4285714285714,0.571428571428571,0.419354838709677,4,12,13
2020-11-19,9679,200,43,15,8312,1781,1309,1324,0,2,-1,138,61,1002644,10110,0.00965347620890366,0.019782393669634,0.0259106320663861,"Of 10,110 new tests reported in Champaign County, 200 were positive, or 2%. The seven-day average positivity is 2.6%",280.571428571429,10828.4285714286,12.7142857142857,0.571428571428571,0.483870967741935,4,14,15
2020-11-20,9850,171,45,15,8486,1931,1304,1319,0,2,0,174,-5,1015861,13217,0.00969620843796543,0.0129378830294318,0.0248515221396272,"Of 13,217 new tests reported in Champaign County, 171 were positive, or 1.3%. The seven-day average positivity is 2.5%",275.571428571429,11088.7142857143,13.4285714285714,0.857142857142857,0.548387096774194,6,14,17
2020-11-21,10044,194,46,12,8674,1949,1312,1324,0,1,-3,188,8,1027586,11725,0.00977436438410021,0.016545842217484,0.0249101579668554,"Of 11,725 new tests reported in Champaign County, 194 were positive, or 1.7%. The seven-day average positivity is 2.5%",275.285714285714,11051.1428571429,13.7142857142857,1,0.580645161290323,7,14,18
2020-11-22,10112,68,46,12,8847,1660,1207,1219,0,0,0,173,-105,1038597,11011,0.00973621144678831,0.0061756425392789,0.0238104059377817,"Of 11,011 new tests reported in Champaign County, 68 were positive, or 0.6%. The seven-day average positivity is 2.4%",275.428571428571,11567.5714285714,13.7142857142857,1,0.580645161290323,7,14,18
2020-11-23,10215,103,47,12,8982,1838,1174,1186,0,1,0,135,-33,1042799,4202,0.00979575162615231,0.0245121370775821,0.0145937992921809,"Of 4,202 new tests reported in Champaign County, 103 were positive, or 2.5%. The seven-day average positivity is 1.5%",157.285714285714,10777.5714285714,14,1,0.612903225806452,7,10,19
2020-11-24,10351,136,52,19,9135,1976,1145,1164,0,5,7,153,-29,1049680,6881,0.00986110052587455,0.019764569103328,0.0138886982776367,"Of 6,881 new tests reported in Champaign County, 136 were positive, or 2%. The seven-day average positivity is 1.4%",144.571428571429,10409.2857142857,14.4285714285714,1.57142857142857,0.774193548387097,11,15,24
2020-11-25,10481,130,57,19,9250,2154,1155,1174,0,5,0,115,10,1056680,7000,0.00991880228640648,0.0185714285714286,0.0156206154709569,"Of 7,000 new tests reported in Champaign County, 130 were positive, or 1.9%. The seven-day average positivity is 1.6%",143.142857142857,9163.71428571429,14.8571428571429,2.28571428571429,0.935483870967742,16,20,29
2020-11-26,10596,115,57,19,9348,2145,1172,1191,0,0,0,98,17,1064096,7416,0.00995774817309716,0.0155070118662352,0.0149222157130769,"Of 7,416 new tests reported in Champaign County, 115 were positive, or 1.6%. The seven-day average positivity is 1.5%",131,8778.85714285714,15.4285714285714,2,0.935483870967742,14,18,29
2020-11-27,10644,48,57,19,9516,1973,1052,1071,0,0,0,168,-120,1065907,1811,0.00998586180595493,0.0265046935394809,0.0158654038284778,"Of 1,811 new tests reported in Champaign County, 48 were positive, or 2.7%. The seven-day average positivity is 1.6%",113.428571428571,7149.42857142857,16,1.71428571428571,0.935483870967742,12,18,29
2020-11-28,10718,74,58,19,9711,1930,930,949,0,1,0,195,-122,1067301,1394,0.0100421530571039,0.0530846484935438,0.0169709177892484,"Of 1,394 new tests reported in Champaign County, 74 were positive, or 5.3%. The seven-day average positivity is 1.7%",96.2857142857143,5673.57142857143,17,1.71428571428571,0.967741935483871,12,19,30
2020-11-29,10858,140,58,17,9876,1646,907,924,0,0,-2,165,-23,1072793,5492,0.0101212442661352,0.0254916241806264,0.0218154170078372,"Of 5,492 new tests reported in Champaign County, 140 were positive, or 2.5%. The seven-day average positivity is 2.2%",106.571428571429,4885.14285714286,17.7142857142857,1.71428571428571,0.967741935483871,12,19,30
2020-11-30,10953,95,60,23,10026,1640,844,867,0,2,6,150,-63,1077871,5078,0.0101616983850572,0.0187081528160693,0.0210424270072993,"Of 5,078 new tests reported in Champaign County, 95 were positive, or 1.9%. The seven-day average positivity is 2.1%",105.428571428571,5010.28571428571,19.2857142857143,1.85714285714286,1.03225806451613,13,20,32
2020-12-01,11104,151,60,25,10152,1754,867,892,0,0,2,126,23,1084437,6566,0.0102394145533581,0.0229972586049345,0.0216647006358431,"Of 6,566 new tests reported in Champaign County, 151 were positive, or 2.3%. The seven-day average positivity is 2.2%",107.571428571429,4965.28571428571,20.1428571428571,1.14285714285714,1.03225806451613,8,19,32
2020-12-02,11260,156,60,18,10271,1772,911,929,0,0,-7,119,44,1094139,9702,0.0102911970051337,0.0160791589363018,0.0207960703702715,"Of 9,702 new tests reported in Champaign County, 156 were positive, or 1.6%. The seven-day average positivity is 2.1%",111.285714285714,5351.28571428571,20,0.428571428571429,1.03225806451613,3,19,32
2020-12-03,11425,165,62,21,10347,1638,995,1016,0,2,3,76,84,1101571,7432,0.0103715511755484,0.0222012917115178,0.0221214142761841,"Of 7,432 new tests reported in Champaign County, 165 were positive, or 2.2%. The seven-day average positivity is 2.2%",118.428571428571,5353.57142857143,20.2857142857143,0.714285714285714,1.06451612903226,5,19,33
2020-12-04,11533,108,65,19,10476,1719,973,992,0,3,-2,129,-22,1110318,8747,0.0103871143222032,0.0123470904310049,0.0200175632163203,"Of 8,747 new tests reported in Champaign County, 108 were positive, or 1.2%. The seven-day average positivity is 2%",127,6344.42857142857,20.2857142857143,1.14285714285714,1.16129032258065,8,20,36
2020-12-05,11647,114,65,19,10593,1470,970,989,0,0,0,117,-3,1118012,7694,0.0104175983799816,0.0148167403171302,0.0183194967561279,"Of 7,694 new tests reported in Champaign County, 114 were positive, or 1.5%. The seven-day average positivity is 1.8%",132.714285714286,7244.42857142857,20.2857142857143,1,1.16129032258065,7,19,36
2020-12-06,11795,148,65,20,10729,1418,981,1001,0,0,1,136,11,1126075,8063,0.0104744355393735,0.0183554508247551,0.0175856762133554,"Of 8,063 new tests reported in Champaign County, 148 were positive, or 1.8%. The seven-day average positivity is 1.8%",133.857142857143,7611.71428571429,20.7142857142857,1,1.16129032258065,7,19,36
2020-12-07,11890,95,70,21,10765,1520,1034,1055,0,5,1,36,53,1131574,5499,0.0105074878001792,0.0172758683396981,0.0174478148334357,"Of 5,499 new tests reported in Champaign County, 95 were positive, or 1.7%. The seven-day average positivity is 1.7%",133.857142857143,7671.85714285714,20.4285714285714,1.42857142857143,1.25806451612903,10,23,39
2020-12-08,12009,119,72,20,10875,1502,1042,1062,0,2,-1,110,8,1136919,5345,0.0105627577690231,0.0222637979420019,0.0172440074692275,"Of 5,345 new tests reported in Champaign County, 119 were positive, or 2.2%. The seven-day average positivity is 1.7%",129.285714285714,7497.42857142857,19.7142857142857,1.71428571428571,1.29032258064516,12,20,40
2020-12-09,12097,88,73,15,10967,1492,1042,1057,0,1,-5,92,0,1146408,9489,0.0105520896574344,0.00927389609020972,0.0160133157320783,"Of 9,489 new tests reported in Champaign County, 88 were positive, or 0.9%. The seven-day average positivity is 1.6%",119.571428571429,7467,19.2857142857143,1.85714285714286,1.32258064516129,13,16,41
2020-12-10,12244,147,75,15,11056,1559,1098,1113,0,2,0,89,56,1154150,7742,0.0106086730494303,0.0189873417721519,0.0155765609844234,"Of 7,742 new tests reported in Champaign County, 147 were positive, or 1.9%. The seven-day average positivity is 1.6%",117,7511.28571428571,18.4285714285714,1.85714285714286,1.2258064516129,13,18,38
2020-12-11,12315,71,75,14,11228,1562,998,1012,0,0,-1,172,-100,1161148,6998,0.0106058831432341,0.0101457559302658,0.0153846153846154,"Of 6,998 new tests reported in Champaign County, 71 were positive, or 1%. The seven-day average positivity is 1.5%",111.714285714286,7261.42857142857,17.7142857142857,1.42857142857143,1.2258064516129,10,18,38
2020-12-12,12436,121,75,14,11381,1569,966,980,0,0,0,153,-32,1170377,9229,0.0106256360130112,0.0131108462455304,0.0150673159553137,"Of 9,229 new tests reported in Champaign County, 121 were positive, or 1.3%. The seven-day average positivity is 1.5%",112.714285714286,7480.71428571429,17,1.42857142857143,1.2258064516129,10,17,38
2020-12-13,12503,67,75,14,11506,1497,908,922,0,0,0,125,-58,1176337,5960,0.0106287568953455,0.011241610738255,0.0140861883729259,"Of 5,960 new tests reported in Champaign County, 67 were positive, or 1.1%. The seven-day average positivity is 1.4%",101.142857142857,7180.28571428571,16.1428571428571,1.42857142857143,1.16129032258065,10,17,36
2020-12-14,12562,59,76,22,11615,1282,849,871,0,1,8,109,-59,1181236,4899,0.0106346233944783,0.0120432741375791,0.0135314727558294,"Of 4,899 new tests reported in Champaign County, 59 were positive, or 1.2%. The seven-day average positivity is 1.4%",96,7094.57142857143,16.2857142857143,0.857142857142857,1.19354838709677,6,16,37
2020-12-15,12627,65,77,23,11737,1175,790,813,0,1,1,122,-59,1185483,4247,0.0106513547642606,0.0153049211207911,0.0127254756609834,"Of 4,247 new tests reported in Champaign County, 65 were positive, or 1.5%. The seven-day average positivity is 1.3%",88.2857142857143,6937.71428571429,16.7142857142857,0.714285714285714,1.2258064516129,5,17,38
2020-12-16,12735,108,78,18,11851,1208,788,806,0,1,-5,114,-2,1194983,9500,0.0106570553723358,0.0113684210526316,0.013134328358209,"Of 9,500 new tests reported in Champaign County, 108 were positive, or 1.1%. The seven-day average positivity is 1.3%",91.1428571428571,6939.28571428571,17.1428571428571,0.714285714285714,1.25806451612903,5,18,39
2020-12-17,12820,85,78,18,11944,1242,780,798,0,0,0,93,-8,1202116,7133,0.0106645282152471,0.0119164446936773,0.0120085060251011,"Of 7,133 new tests reported in Champaign County, 85 were positive, or 1.2%. The seven-day average positivity is 1.2%",82.2857142857143,6852.28571428571,17.5714285714286,0.428571428571429,1.2258064516129,3,16,38
2020-12-18,12938,118,79,16,12078,1222,765,781,0,1,-2,134,-15,1209957,7841,0.0106929419805828,0.0150491008799898,0.0127640394189596,"Of 7,841 new tests reported in Champaign County, 118 were positive, or 1.5%. The seven-day average positivity is 1.3%",89,6972.71428571429,17.8571428571429,0.571428571428571,1.2258064516129,4,14,38
2020-12-19,13015,77,79,16,12190,1245,730,746,0,0,0,112,-35,1216047,6090,0.0107027113261247,0.0126436781609195,0.0126779067221371,"Of 6,090 new tests reported in Champaign County, 77 were positive, or 1.3%. The seven-day average positivity is 1.3%",82.7142857142857,6524.28571428571,18.1428571428571,0.571428571428571,1.2258064516129,4,14,38
2020-12-20,13093,78,79,16,12302,1274,696,712,0,0,0,112,-34,1221312,5265,0.0107204383482681,0.0148148148148148,0.013118399110617,"Of 5,265 new tests reported in Champaign County, 78 were positive, or 1.5%. The seven-day average positivity is 1.3%",84.2857142857143,6425,18.4285714285714,0.571428571428571,1.16129032258065,4,14,36
2020-12-21,13174,81,83,16,12400,1315,675,691,0,4,0,98,-21,1225638,4326,0.0107486876222833,0.0187239944521498,0.0137831629205892,"Of 4,326 new tests reported in Champaign County, 81 were positive, or 1.9%. The seven-day average positivity is 1.4%",87.4285714285714,6343.14285714286,17.5714285714286,1,1.2258064516129,7,13,38
2020-12-22,13255,81,85,10,12499,1096,661,671,0,2,-6,99,-14,1230282,4644,0.0107739526385008,0.0174418604651163,0.0140181700484386,"Of 4,644 new tests reported in Champaign County, 81 were positive, or 1.7%. The seven-day average positivity is 1.4%",89.7142857142857,6399.85714285714,15.7142857142857,1.14285714285714,1.25806451612903,8,13,39
2020-12-23,13335,80,85,12,12557,932,681,693,0,0,2,58,20,1235487,5205,0.0107933147010045,0.0153698366954851,0.0148133517677266,"Of 5,205 new tests reported in Champaign County, 80 were positive, or 1.5%. The seven-day average positivity is 1.5%",85.7142857142857,5786.28571428571,14.8571428571429,1,1.25806451612903,7,12,39
2020-12-24,13403,68,85,12,12630,966,676,688,0,0,0,73,-5,1239797,4310,0.0108106407742558,0.0157772621809745,0.0154719885353361,"Of 4,310 new tests reported in Champaign County, 68 were positive, or 1.6%. The seven-day average positivity is 1.5%",83.2857142857143,5383,14,1,1.2258064516129,7,10,38
2020-12-25,13468,65,85,12,12721,948,650,662,0,0,0,91,-26,1244094,4297,0.0108255485517975,0.0151268326739586,0.0155256759527785,"Of 4,297 new tests reported in Champaign County, 65 were positive, or 1.5%. The seven-day average positivity is 1.6%",75.7142857142857,4876.71428571429,13.4285714285714,0.857142857142857,1.06451612903226,6,10,33
2020-12-26,13544,76,85,8,12803,888,648,656,0,0,-4,82,-2,1245005,911,0.0108786711699953,0.0834248079034029,0.0182678361765315,"Of 911 new tests reported in Champaign County, 76 were positive, or 8.3%. The seven-day average positivity is 1.8%",75.5714285714286,4136.85714285714,12.2857142857143,0.857142857142857,0.903225806451613,6,10,28
2020-12-27,13582,38,85,8,12892,962,597,605,0,0,0,89,-51,1247212,2207,0.0108898888079974,0.0172179429089261,0.0188803088803089,"Of 2,207 new tests reported in Champaign County, 38 were positive, or 1.7%. The seven-day average positivity is 1.9%",69.8571428571429,3700,11.1428571428571,0.857142857142857,0.903225806451613,6,10,28
2020-12-28,13658,76,88,8,12973,1058,589,597,0,3,0,81,-8,1249844,2632,0.0109277637849204,0.0288753799392097,0.0199950425514335,"Of 2,632 new tests reported in Champaign County, 76 were positive, or 2.9%. The seven-day average positivity is 2%",69.1428571428571,3458,10,0.714285714285714,1,5,12,31
2020-12-29,13789,131,88,8,13061,1051,632,640,0,0,0,88,43,1253098,3254,0.0110039278651789,0.0402581438229871,0.0234046283309958,"Of 3,254 new tests reported in Champaign County, 131 were positive, or 4%. The seven-day average positivity is 2.3%",76.2857142857143,3259.42857142857,9.71428571428571,0.428571428571429,0.967741935483871,3,11,30
2020-12-30,13839,50,88,10,13142,865,599,609,0,0,2,81,-33,1256170,3072,0.0110168209716838,0.0162760416666667,0.0243678383213267,"Of 3,072 new tests reported in Champaign County, 50 were positive, or 1.6%. The seven-day average positivity is 2.4%",72,2954.71428571429,9.42857142857143,0.428571428571429,0.967741935483871,3,10,30
2020-12-31,13954,115,88,9,13217,937,640,649,0,0,-1,75,41,1260254,4084,0.0110723711251859,0.0281586679725759,0.0269345456323019,"Of 4,084 new tests reported in Champaign County, 115 were positive, or 2.8%. The seven-day average positivity is 2.7%",78.7142857142857,2922.42857142857,9,0.428571428571429,0.903225806451613,3,10,28
2021-01-01,14057,103,88,9,13311,912,649,658,0,0,0,94,9,1260254,0,0.0111541006812912,NA,0.0364480198019802,NA,84.1428571428571,2308.57142857143,8.57142857142857,0.428571428571429,0.903225806451613,3,9,28
2021-01-02,14160,103,88,9,13391,887,672,681,0,0,0,80,23,1263937,3683,0.0112030900274302,0.0279663317947326,0.0325375026410311,"Of 3,683 new tests reported in Champaign County, 103 were positive, or 2.8%. The seven-day average positivity is 3.3%",88,2704.57142857143,8.71428571428571,0.428571428571429,0.903225806451613,3,9,28
